Store Number,Annual Revenue,Annual Operational Costs,Median Income,Format,Location Name,Mean Age,Staff Friendliness Index,Traffic Busyness Index
2859,233257.46,154138.8,72800,Cafe,Hamsham,29,8.01,4.03
2860,199509.97,148678.64,57100,Cafe,Alfton,36,5.8,3.78
2861,142339.95,82023.29,66500,Cafe,Bootby,30,4.52,2.98
2862,263405.21,209824.75,73000,Cafe,Hanbeck,36,2.12,3.15
2863,152964.14,107911.41,65300,Cafe,Staindlesenmere,20,1.42,3.56
2864,203916.67,126377.88,59400,Cafe,Stafmansden,16,5.4,4.77
2865,308681.11,207849.2,79300,Cafe,Faldingcombe,32,1.63,4.81
2866,214071.92,127776.6,76400,Cafe,Shaftham,31,9.69,3.49
2867,175554.63,82045.21,63900,Cafe,Soddlesborough,30,1.44,2.93
2868,251093.6,127885.96,75200,Cafe,Burringlake,40,4.22,4.25
2869,107166.41,114234.62,64300,Cafe,Southwick,23,7.45,2.52
2870,250121.7,165812.77,73800,Cafe,Abblesberbridge,28,8.22,4.31
2871,278270.63,208953.26,64900,Cafe,Emsringmere,26,2.46,6.95
2872,179991.26,109336.36,68500,Cafe,Sunswold,46,7.96,7.03
2873,236643.41,130553.16,66100,Cafe,Boothermansbridge,30,5.75,2.3
2874,243809.29,144255.02,80000,Cafe,Chillendberover,44,9.93,6.71
2875,132061.48,95458.12,48300,Cafe,Sirergrove,25,4.99,0.02
2876,224932.28,168388.44,59000,Cafe,Watchseymoor,25,8.0,4.78
2877,247622.26,211474.77,53500,Cafe,Egchester,28,8.19,2.45
2878,270531.35,215356.43,66300,Cafe,Tipdenditch,35,2.16,3.36
2879,251742.03,203486.15,65100,Cafe,Falborough,30,5.75,5.58
2880,159279.75,162702.25,58300,Cafe,Dribbenden,20,1.62,1.74
2881,197424.13,136754.68,70800,Cafe,Egmansstoke,31,8.66,2.9
2882,147145.86,110080.68,64300,Cafe,Blandleport,31,5.7,4.02
2883,256526.95,165218.24,66400,Cafe,Sudley,33,8.45,2.89
2884,167258.79,151201.66,65800,Cafe,Hartbaschester,37,9.02,2.2
2885,267828.33,200865.85,85500,Cafe,Emborough,27,8.87,3.82
2886,242476.07,197998.28,52200,Cafe,Braddle-under-Beck,29,2.57,3.67
2887,166358.78,118383.23,59200,Cafe,Skelthorne,36,8.93,4.6
2888,256774.29,189384.32,71500,Cafe,Abbenmoor,48,5.34,5.79
2889,266225.44,201690.13,70100,Cafe,Pendey,35,9.7,7.5
2890,135438.53,104808.01,37300,Cafe,Endseybrook,6,9.26,2.16
2891,179128.45,106796.96,73900,Cafe,Eldown,31,3.95,3.81
2892,127601.67,93449.96,71500,Cafe,Milavon,19,7.15,3.91
2893,298132.25,215070.9,85400,Cafe,Boothenmansfield,48,2.83,4.21
2894,220459.09,157101.75,80800,Cafe,Tipringcastle,34,1.23,4.43
2895,263690.25,196771.47,75100,Cafe,Shaftwick,36,4.3,4.2
2896,219898.44,163146.01,60800,Cafe,Fulrensdon,10,6.5,2.93
2897,238822.44,117639.47,74900,Cafe,Egbourne,23,2.1,4.41
2898,203668.87,144730.57,76300,Cafe,Hartover,35,5.45,3.12
2899,129770.87,89867.97,51100,Cafe,Elbury,21,9.61,4.3
2900,210202.27,166752.31,66600,Cafe,Barndlesringham,26,2.96,3.99
2901,148671.13,131203.58,58000,Cafe,Milcompney,17,9.47,4.23
2902,180378.24,88877.24,74700,Cafe,Skeltree,46,5.23,4.52
2903,309577.06,192600.11,66500,Cafe,Tipennell,20,8.38,2.97
2904,257066.15,207354.62,64300,Cafe,Penmanshampton,15,6.07,1.3
2905,159762.74,90759.61,61900,Cafe,Burglesmoor,36,5.01,4.86
2906,140154.66,80849.56,80900,Cafe,Millermoor,35,2.93,5.22
2907,215665.29,107432.43,64400,Cafe,Durden,19,6.17,1.78
2908,195659.75,112838.14,62900,Cafe,Southsmith,31,5.82,3.08
2909,181903.52,90882.64,55600,Cafe,Endlethorne,35,8.67,3.45
2910,291266.64,196461.75,59900,Cafe,Hartsmith,31,4.38,4.51
2911,271667.38,166288.81,60000,Cafe,Bassercomphall,14,8.59,4.88
2912,261076.51,157086.89,66400,Cafe,Hurstbourne,23,4.2,3.36
2913,282294.52,189896.79,87300,Cafe,Burblelake,33,5.58,3.67
2914,248385.83,141312.92,77600,Cafe,Marlshot,53,7.96,3.62
2915,276227.89,215296.68,72000,Cafe,Melgrove,18,1.78,3.08
2916,147963.8,105486.35,54500,Cafe,Bootherside,37,1.56,2.83
2917,235469.09,197182.51,52400,Cafe,Egbrook,9,2.2,2.08
2918,298578.74,201553.04,60800,Cafe,Egwick,24,9.19,3.61
2919,191417.21,107554.94,66300,Cafe,Tippencastle,40,2.95,5.48
2920,152382.68,87283.96,80100,Cafe,Chelmthorne,40,6.21,4.59
2921,219957.67,170572.3,68900,Cafe,Soddleport,41,4.92,6.07
2922,155027.03,83850.34,72300,Cafe,Enhall,31,4.61,7.12
2923,207327.3,118722.16,65400,Cafe,Blanbasnell,30,2.21,3.04
2924,135076.39,80948.13,67200,Cafe,Sunthorne,38,9.86,5.67
2925,196260.16,158653.27,75200,Cafe,Brackbeck,12,7.75,3.38
2926,261528.26,183373.12,70900,Cafe,Cirerseyditch,34,2.06,6.1
2927,222556.96,145647.85,74700,Cafe,Elhall,33,5.22,3.15
2928,129781.02,118967.65,66600,Cafe,Dribbage,18,9.21,3.41
2929,236567.74,136516.06,71900,Cafe,Sudditch,33,2.3,4.26
2930,180896.85,132059.16,65500,Cafe,Endlenell,35,4.81,3.33
2931,167840.7,138171.12,57800,Cafe,Redderstoke,25,1.59,2.33
2932,226062.09,218054.25,60400,Cafe,Dartlake,14,2.22,0.16
2933,195462.63,137606.6,63900,Cafe,Shaftenthorne,21,6.49,4.97
2934,202020.8,167678.58,69100,Cafe,Egsmith,32,2.67,3.62
2935,239005.55,163217.89,53800,Cafe,Braddlemansham,23,6.43,3.19
2936,229858.67,193797.69,66100,Cafe,Clerelow,27,6.77,3.58
2937,257355.47,184062.26,67700,Cafe,Blandlefield,44,6.13,5.28
2938,139817.03,144975.33,33400,Cafe,Flitside,9,1.43,1.55
2939,133458.36,134086.25,56400,Cafe,Cannington,27,3.56,2.91
2940,220349.25,171602.23,71800,Cafe,Wendlested,51,3.45,6.16
2941,216466.13,126288.42,81300,Cafe,Stapbrook,37,5.79,5.3
2942,158184.98,81925.69,76800,Cafe,Edgrensbrough,38,3.49,5.98
2943,305128.36,212246.42,74700,Cafe,Southtree,36,6.62,4.59
2944,206232.79,135357.42,59200,Cafe,Abbensrenswold,23,9.12,3.02
2945,218817.02,108162.8,73900,Cafe,Pendlebasby,24,7.18,4.3
2946,300758.2,206112.22,63500,Cafe,Fullenford,49,1.03,3.08
2947,230773.87,192845.27,76700,Cafe,Waltcester,20,7.16,3.94
2948,191057.64,165631.28,68000,Cafe,Ensborne,32,4.24,4.85
2949,269488.4,180603.18,76600,Cafe,Eggrove,38,1.28,7.84
2950,315617.95,191221.08,79500,Cafe,Wyey,36,6.79,3.19
2951,148001.33,109593.11,61200,Cafe,Soddledown,26,8.25,3.28
2952,219679.91,204360.55,70800,Cafe,Chipavon,17,4.07,2.33
2953,185515.39,138121.14,71600,Cafe,Cannerditch,37,1.06,3.79
2954,260361.64,171716.53,64200,Cafe,Soddenworth,26,1.47,2.36
2955,205670.94,186970.33,48800,Cafe,Maiden-under-Borough,31,3.5,3.29
2956,197423.58,98714.74,80800,Cafe,Cirerhampton,45,6.21,6.87
2957,143655.38,96158.01,65600,Cafe,Skellingborne,32,7.01,3.16
2958,197862.96,83302.44,67700,Cafe,Warwood,34,5.19,4.37
2959,286137.45,219224.56,49600,Cafe,Hansstoke,19,8.67,4.5
2960,275805.43,186787.48,76200,Cafe,Braindlesport,36,5.97,5.14
2961,221533.8,187630.3,68500,Cafe,Cheddlechester,23,7.32,1.85
2962,211720.65,147656.96,79400,Cafe,Ellensringstoke,37,9.08,6.69
2963,121034.33,89355.6,65400,Cafe,Skellenberwold,32,3.93,2.57
2964,236610.66,138703.85,82500,Cafe,Abberport,32,7.98,6.4
2965,174319.66,132741.02,84400,Cafe,Wolvermoor,47,7.18,3.93
2966,250399.56,198743.94,69200,Cafe,Elney,41,5.24,4.3
2967,207905.88,125205.43,80500,Cafe,Endledenover,23,7.14,5.44
2968,219823.92,141688.69,69400,Cafe,Sudderney,35,2.14,5.55
2969,199602.27,145189.38,65800,Cafe,Dartworth,24,6.77,2.09
2970,147197.8,91294.36,40300,Cafe,Milborne,15,3.54,1.16
2971,171073.86,101149.71,66900,Cafe,Braddlewick,31,5.16,3.18
2972,190288.08,151373.1,75700,Cafe,Horndleringlow,50,5.13,4.91
2973,165141.94,127511.73,59500,Cafe,Nortmoor,28,9.58,4.76
2974,216151.87,115578.12,83000,Cafe,Wolving-under-Wang,41,8.69,6.99
2975,256636.28,142204.9,97000,Cafe,Kingstlegrove,30,3.55,3.9
2976,130533.93,118472.62,58700,Cafe,Cambenshead,2,2.77,2.74
2977,235786.53,184204.84,64600,Cafe,Sodfield,25,8.69,3.23
2978,174203.71,120433.67,52600,Cafe,Wychringwold,23,6.82,2.46
2979,200287.91,129265.55,73000,Cafe,Maidendmanswang,23,6.54,3.84
2980,250684.85,211952.79,66900,Cafe,Farndbridge,32,6.53,3.63
2981,128728.58,102539.8,66400,Cafe,Canringhall,14,9.12,1.63
2982,137729.27,87634.12,74400,Cafe,Eltree,25,8.65,3.19
2983,212872.47,142299.01,83500,Cafe,Hurstbaswang,30,2.47,5.14
2984,256140.66,203280.57,64700,Cafe,Braddlehall,26,4.58,3.64
2985,82452.45,84395.02,62700,Cafe,Canwood,31,2.16,3.0
2986,179863.88,137891.94,58900,Cafe,Horsstanhead,4,6.06,4.82
2987,315573.32,196640.43,88800,Cafe,Braindlecastle,38,8.51,5.53
2988,198273.44,144469.38,81600,Cafe,Handlemanscester,36,9.84,5.64
2989,189170.24,98104.5,63000,Cafe,Flitmansbage,41,8.35,7.03
2990,314856.24,211409.76,88300,Cafe,Siavon,46,3.53,7.12
2991,251611.99,101851.34,97700,Cafe,Ashbaswang,46,5.58,4.4
2992,261175.15,197069.49,87600,Cafe,Hannersmith,53,8.49,6.46
2993,196504.4,183397.94,68600,Cafe,Burringside,54,3.49,3.29
2994,207192.61,182859.0,54400,Cafe,Alfbury,24,7.14,3.6
2995,265831.75,170780.45,87500,Cafe,Hurstbury,47,5.82,7.25
2996,175196.26,152561.99,73100,Cafe,Redhall,18,7.4,3.67
2997,134917.55,83272.58,66500,Cafe,Wymanscastle,22,6.28,2.59
2998,204564.67,157408.46,62700,Cafe,Endingport,10,9.46,4.23
2999,156431.55,114293.34,62500,Cafe,Canningbrough,40,4.83,3.5
3000,212636.56,143505.23,81800,Cafe,Waltmanshead,35,5.76,4.41
3001,282952.41,186027.81,83400,Cafe,Fulringey,25,4.86,4.57
3002,167953.29,109446.89,80000,Cafe,Handlebrook,41,1.32,3.82
3003,188023.29,128453.38,58700,Cafe,Ashreford,39,1.01,2.04
3004,270748.97,187666.52,69600,Cafe,Shrivringham,33,4.75,4.84
3005,218999.65,182399.55,62500,Cafe,Burglestoke,26,7.2,4.09
3006,306651.86,210061.04,69700,Cafe,Shrivfield,35,3.74,3.54
3007,225928.05,147054.31,60600,Cafe,Wolborne,29,4.52,4.79
3008,156189.28,96750.67,71100,Cafe,Durdendon,31,4.31,3.03
3009,245407.39,136025.12,80300,Cafe,Castleford,39,3.85,5.35
3010,182460.19,96811.72,70400,Cafe,Maidenstanley,38,3.51,2.97
3011,166135.24,118380.25,72100,Cafe,Rockney,32,6.16,6.11
3012,189468.39,133944.51,71800,Cafe,Sodavon,27,9.4,3.99
3013,199990.02,142915.62,52800,Cafe,Dartsmith,23,8.65,4.17
3014,167469.9,122984.86,66500,Cafe,Wetbrough,25,8.32,2.04
3015,222368.61,130800.66,60800,Cafe,Elwold,26,6.83,6.43
3016,230649.51,179116.91,58000,Cafe,Handbridge,23,9.05,1.25
3017,235478.26,152807.13,88500,Cafe,Suddlesensmith,28,4.08,3.48
3018,141312.01,99979.31,56900,Cafe,Cheddlessmith,25,3.59,4.23
3019,139196.67,120342.43,69100,Cafe,Warrermansworth,33,8.0,5.85
3020,153168.99,107747.89,73100,Cafe,Ribglesshot,31,1.83,5.42
3021,198136.41,109926.87,69600,Cafe,Eghall,25,5.1,4.51
3022,130816.89,87516.86,68400,Cafe,Durdown,20,2.66,3.57
3023,204303.93,107970.62,87300,Cafe,Botherlow,43,9.36,5.66
3024,258058.21,218789.86,90500,Cafe,Alfbourne,45,1.33,2.86
3025,258957.87,181814.88,85200,Cafe,Ashhampton,32,1.57,2.91
3026,250182.9,162491.5,82200,Cafe,Emmingreditch,37,7.56,4.0
3027,175137.84,190228.15,53100,Cafe,Alffield,21,7.79,0.25
3028,188089.29,172713.21,77100,Cafe,Ald-under-Ford,27,5.24,3.77
3029,260126.96,179787.04,49100,Cafe,Ketterdenford,28,5.97,2.22
3030,215313.24,125008.11,74500,Cafe,Fulworth,28,7.67,4.04
3031,202321.8,139145.74,80500,Cafe,Blansdenwick,28,8.39,2.33
3032,210776.55,159717.48,59000,Cafe,Casnell,18,5.4,0.6
3033,199873.93,106623.82,73800,Cafe,Botwich,34,6.98,5.32
3034,179998.83,100903.59,59200,Cafe,Waltbeck,32,3.88,2.9
3035,237318.26,163177.71,68800,Cafe,Camshall,39,4.26,5.72
3036,236398.17,198800.98,52700,Cafe,Millendbourne,20,5.35,2.34
3037,212512.5,159531.88,75400,Cafe,Soddendmere,23,4.61,2.89
3038,131392.32,103695.56,71800,Cafe,Em on Shot,17,3.63,2.03
3039,178465.9,119433.2,79000,Cafe,Baswell,45,2.71,4.42
3040,186599.8,115991.05,67600,Cafe,Shaftstannell,32,9.79,2.42
3041,293794.21,218739.68,66000,Cafe,Alfstancombe,14,3.63,1.93
3042,146035.89,102355.34,67200,Cafe,Ensey,17,2.21,3.46
3043,246900.17,212021.4,72800,Cafe,Edghead,34,8.06,3.93
3044,237866.04,125279.27,80600,Cafe,Wetrenswang,46,7.63,3.61
3045,152218.9,120939.02,72700,Cafe,Watchney,30,4.68,5.26
3046,183504.96,142706.49,52700,Cafe,Watchham,26,5.45,0.97
3047,256143.35,196175.44,77400,Cafe,Elmbridge,40,8.19,4.34
3048,143697.37,98159.63,78200,Cafe,Ket on By,30,1.74,3.26
3049,268380.41,197927.34,93900,Cafe,Emshampton,41,6.5,4.71
3050,136260.64,99144.2,83400,Cafe,Warblesdenavon,41,5.37,3.66
3051,129889.94,96877.91,68800,Cafe,Fullercastle,18,9.67,2.31
3052,196554.46,208610.33,64900,Cafe,Skelmansley,25,5.03,6.51
3053,231321.72,193043.63,60600,Cafe,Chilhampton,39,1.58,3.77
3054,249386.09,152206.44,79400,Cafe,Wyringtree,52,3.61,3.82
3055,202919.77,123961.31,79500,Cafe,Bassingmoor,48,7.01,4.75
3056,201129.1,187537.9,53200,Cafe,Millerwood,25,4.58,2.46
3057,174526.05,91400.09,75300,Cafe,Shrivhall,31,7.21,3.94
3058,242655.71,131255.85,70400,Cafe,Sudwood,23,1.6,4.83
3059,161869.16,81942.49,69800,Cafe,Reddenscastle,36,3.75,4.34
3060,188546.85,138408.98,77300,Cafe,Cirerlow,26,4.66,4.64
3061,233674.79,179630.7,61200,Cafe,Ribgleston,39,6.68,3.4
3062,167279.25,100374.86,71000,Cafe,Cambenmoor,29,7.9,4.18
3063,171039.43,99142.34,87800,Cafe,Maidendseythorne,31,5.55,5.43
3064,132726.37,80921.97,72000,Cafe,Burringbasborough,49,3.9,7.46
3065,262849.75,199770.96,65600,Cafe,Bradbourne,36,2.4,4.42
3066,202661.44,160410.02,74800,Cafe,Melredon,20,6.89,5.0
3067,206061.88,151571.55,64800,Cafe,Barnsseycester,16,4.5,2.92
3068,160770.54,157613.14,56400,Cafe,Brackborough,19,2.79,2.84
3069,145330.18,153710.53,68600,Cafe,Sudford,23,4.67,4.5
3070,217129.58,142877.73,71000,Cafe,Blandleslow,28,2.19,5.82
3071,195088.94,132001.55,66100,Cafe,Ashworth,42,8.9,3.22
3072,173866.08,172893.51,63400,Cafe,Wendlesborne,21,5.12,3.28
3073,106650.71,93622.8,71800,Cafe,Alfbourne,33,4.15,4.23
3074,154332.52,113272.24,76300,Cafe,Watchling,11,1.44,2.99
3075,117764.97,104069.15,62000,Cafe,Stap on Head,20,4.56,4.88
3076,260584.64,209001.07,77900,Cafe,Worringworth,20,6.2,4.44
3077,238061.84,196274.41,68600,Cafe,Ensstanthorne,26,6.51,2.5
3078,257345.14,181778.98,74700,Cafe,Wychchester,31,2.12,5.19
3079,122777.45,100987.01,72200,Cafe,Hammenscompby,36,1.68,3.74
3080,261308.84,198956.86,49700,Cafe,Boothermere,18,6.58,2.76
3081,190902.84,144183.16,67000,Cafe,Abbermanscastle,27,9.81,3.93
3082,100852.34,86794.59,68900,Cafe,Ashhead,22,7.87,2.49
3083,302946.55,213951.89,96500,Cafe,Abborough,31,7.26,5.82
3084,219385.16,170262.96,85100,Cafe,Stafstoke,38,9.87,3.22
3085,262505.46,214420.98,66500,Cafe,Milling,23,8.94,2.94
3086,159215.31,127014.61,57000,Cafe,Ciringbury,18,2.09,4.37
3087,305696.65,217248.16,67100,Cafe,Falover,37,7.41,5.6
3088,57898.72,80890.15,41600,Cafe,Rothingditch,24,1.92,3.27
3089,294224.38,193627.67,69100,Cafe,Emmenwold,46,1.95,4.95
3090,168817.81,109656.5,59100,Cafe,Nortover,27,8.34,2.77
3091,232953.26,177955.7,81400,Cafe,Cirerover,29,1.85,6.02
3092,190875.46,149691.82,55600,Cafe,Hamsenling,6,8.54,4.18
3093,263657.79,187884.64,70900,Cafe,Rothenhall,24,1.61,1.43
3094,161444.21,82514.8,72900,Cafe,Burblesbrough,15,6.25,2.52
3095,191954.76,112865.98,81000,Cafe,Sidon,39,8.71,4.7
3096,198789.61,140123.37,62000,Cafe,Hamdon,38,3.82,5.58
3097,230770.43,176060.53,86700,Cafe,Worringbage,44,6.22,2.18
3098,211466.6,200302.48,59800,Cafe,Windlewood,21,9.27,3.46
3099,218694.61,126423.7,82600,Cafe,Abcester,34,4.52,5.04
3100,151922.0,94871.87,75900,Cafe,Flithall,27,7.47,4.22
3101,83312.52,82833.29,66300,Cafe,Faldenport,33,4.54,4.17
3102,222802.71,131027.59,78300,Cafe,Handlewold,19,9.92,3.92
3103,294271.64,209104.49,67700,Cafe,Brackover,35,7.76,3.97
3104,178449.06,145348.3,63500,Cafe,Hamseyborough,23,8.27,2.48
3105,131128.39,100628.86,58300,Cafe,Redbridge,25,7.98,1.77
3106,230753.48,173971.8,66300,Cafe,Enbrough,33,2.51,3.42
3107,158264.94,108278.42,74500,Cafe,Chilstandon,30,6.64,6.25
3108,122056.15,83543.3,65500,Cafe,Cookham,42,9.09,4.5
3109,226726.56,141800.68,68900,Cafe,Flithall,30,9.77,2.9
3110,310557.1,185404.28,73900,Cafe,Wolsmith,33,6.52,5.2
3111,227111.08,135954.22,65700,Cafe,Sunderrehall,25,2.44,1.82
3112,243266.68,171375.75,75000,Cafe,Boothermersmith,34,7.71,4.67
3113,219699.63,158764.25,77500,Cafe,Emmerborne,34,2.89,3.56
3114,275603.98,170766.23,83000,Cafe,Wychbury,42,5.94,5.7
3115,254967.36,219049.12,76900,Cafe,Bottree,40,4.24,2.08
3116,203093.9,131971.91,68600,Cafe,Cammer on Lake,26,2.3,3.89
3117,196941.82,159789.2,72000,Cafe,Wolborne,21,1.22,1.92
3118,144908.04,125361.19,62300,Cafe,Fulrensmoor,7,8.8,2.64
3119,187753.84,82193.33,79400,Cafe,Hartport,19,4.07,4.99
3120,261729.59,150032.22,67800,Cafe,Warrerbersmith,35,7.52,6.85
3121,132661.99,97341.64,58500,Cafe,Cookwell,27,5.86,4.71
3122,214761.04,125985.33,46500,Cafe,Endwold,11,9.73,2.59
3123,210399.57,178152.26,65400,Cafe,Worringmanswood,34,6.15,5.58
3124,150898.21,86509.7,70500,Cafe,Tipmansley,42,5.36,2.48
3125,204431.18,137331.56,89800,Cafe,Cheddinghampton,26,4.19,3.58
3126,246093.21,179198.41,61600,Cafe,Melseytree,38,5.12,5.61
3127,198826.38,119758.98,75800,Cafe,Leatherblesshot,34,1.15,3.44
3128,256235.33,145049.26,79400,Cafe,Suddon,31,4.35,6.02
3129,303381.93,214717.71,73200,Cafe,Waltdon,28,7.92,4.33
3130,190104.52,171592.93,69600,Cafe,Braindlecester,30,6.32,3.65
3131,210946.64,165481.24,79000,Cafe,Penmoor,39,4.43,3.81
3132,166853.82,138611.68,77400,Cafe,Cookmerford,22,3.97,3.94
3133,201127.6,166352.02,67500,Cafe,Sirensenling,20,3.87,4.02
3134,186134.51,103491.8,73500,Cafe,Fullenseymere,38,9.0,3.21
3135,209118.11,140680.07,63200,Cafe,Burrewick,23,7.11,5.22
3136,127347.65,87857.64,66000,Cafe,Kettendstoke,24,9.72,3.05
3137,249673.6,187328.56,76100,Cafe,Hanbourne,27,9.13,4.1
3138,130866.9,100165.61,60300,Cafe,Hammingberden,24,4.8,2.67
3139,243136.14,134692.98,75400,Cafe,Shrivmerden,30,3.34,6.87
3140,232496.12,173174.71,73700,Cafe,Bradenley,23,7.1,4.9
3141,232477.28,131273.65,86500,Cafe,Bassensmith,17,6.88,1.97
3142,206465.82,190535.77,63300,Cafe,Siavon,28,3.07,2.01
3143,182043.53,112374.74,65900,Cafe,Botherwang,38,9.67,2.19
3144,176403.83,88979.95,85700,Cafe,Watchshot,34,1.48,4.18
3145,146753.55,97553.08,64100,Cafe,Suddlesham,10,4.67,4.74
3146,280779.12,186133.8,89900,Cafe,Tipwell,34,8.53,5.79
3147,112302.24,106746.43,50300,Cafe,Barnenbourne,24,4.17,2.32
3148,273435.12,185904.51,73000,Cafe,Bassensnell,36,4.38,4.3
3149,256976.47,177937.17,50200,Cafe,Sod on Sted,24,5.19,2.4
3150,226972.31,187556.52,75100,Cafe,Cheddenham,47,8.62,3.64
3151,192869.58,114047.5,84200,Cafe,Cookwang,41,1.8,5.32
3152,181028.31,157290.06,63600,Cafe,Staindlestanside,20,7.26,2.8
3153,270875.89,207792.97,58300,Cafe,Hartthorne,23,9.17,4.55
3154,248777.1,200295.11,65000,Cafe,Rotgrove,25,9.07,4.45
3155,223037.71,207934.01,64800,Cafe,Farndlehead,35,8.74,7.19
3156,243039.92,159727.3,65800,Cafe,Watchrebridge,30,4.03,5.08
3157,284865.22,172943.23,60200,Cafe,Cimersted,30,3.61,7.15
3158,240823.92,170657.87,73400,Cafe,Camberrethorne,43,4.98,3.53
3159,234370.7,196358.9,69000,Cafe,Skellerenlake,37,5.51,3.52
3160,113232.56,80963.85,69000,Cafe,Dartrelake,30,9.25,2.29
3161,224915.62,128680.49,87500,Cafe,Sudavon,33,8.49,2.7
3162,262662.87,196047.24,84300,Cafe,Burblebage,44,3.56,3.1
3163,184522.31,146730.13,57500,Cafe,Pendlerensbrough,31,7.09,3.85
3164,137421.19,112313.4,72800,Cafe,Stafenchester,27,8.42,2.57
3165,177994.02,110942.82,79600,Cafe,Emmernell,38,9.28,6.3
3166,209356.94,125700.15,64100,Cafe,Brackdenbrook,30,3.42,5.38
3167,262713.21,199367.99,66100,Cafe,Alddleover,29,3.12,5.22
3168,138195.61,113221.32,64300,Cafe,Watchnell,33,3.83,4.53
3169,244155.47,219215.28,63300,Cafe,Marlwang,30,2.14,3.44
3170,277946.2,216592.57,89300,Cafe,Braddleby,47,7.81,4.03
3171,175492.32,96991.75,83500,Cafe,Suddenworth,36,6.8,4.44
3172,160011.43,83967.63,77300,Cafe,Meldenwang,35,8.05,3.93
3173,155688.05,191874.87,47000,Cafe,Waltden,29,5.1,4.81
3174,270885.93,186681.81,86900,Cafe,Hamsbrook,29,1.98,6.79
3175,145232.74,128602.32,62700,Cafe,Botherseysmith,20,8.81,2.81
3176,305625.63,201207.85,82100,Cafe,Millingrensavon,37,3.59,4.93
3177,301534.49,184217.32,90600,Cafe,Falditch,50,5.38,7.63
3178,283204.44,213045.38,67600,Cafe,Egton,27,3.4,7.11
3179,223998.74,118693.06,74000,Cafe,Falderchester,23,3.77,2.35
3180,245962.04,130874.7,72600,Cafe,Blanwick,26,2.48,4.18
3181,270905.84,216214.99,80400,Cafe,Emmerstancombe,24,5.47,3.75
3182,152383.86,103443.71,62100,Cafe,Reddenmanscastle,15,8.79,5.05
3183,235887.91,184256.02,92100,Cafe,Sundermansbage,33,8.04,3.06
3184,256600.96,171946.18,70000,Cafe,Hamperrensditch,32,8.01,5.82
3185,186089.75,95925.73,82000,Cafe,Bootthorne,29,8.27,5.07
3186,240102.47,157692.52,68100,Cafe,Skelmere,27,6.45,5.83
3187,149436.78,114958.43,67400,Cafe,Rockling,38,1.53,0.33
3188,133959.3,91772.9,56700,Cafe,Chillingey,32,5.32,2.02
3189,217192.01,173893.07,70800,Cafe,Worringwell,34,2.74,6.78
3190,239671.49,122670.67,76600,Cafe,Warblemanswick,40,4.28,6.05
3191,205926.59,130590.36,76300,Cafe,Hamperennell,27,5.59,3.11
3192,158359.57,120959.97,65800,Cafe,Kingstleley,19,5.51,3.52
3193,232523.22,176849.98,68600,Cafe,Blandleton,31,6.77,4.73
3194,185649.62,126152.66,70200,Cafe,Rotnell,16,7.14,3.22
3195,225255.28,216675.66,56800,Cafe,Soddleberhall,34,8.0,2.97
3196,238845.73,106355.14,77200,Cafe,Wychhampton,37,3.9,7.12
3197,178535.68,107969.98,68800,Cafe,Cheddermanshead,46,5.46,3.81
3198,226128.06,118712.09,71800,Cafe,Cisted,35,1.41,5.12
3199,149963.53,137369.7,53900,Cafe,Burblecompham,30,6.87,2.47
3200,160538.75,88749.61,70900,Cafe,Ribbingdon,28,3.77,5.84
3201,194820.5,108184.56,64600,Cafe,Hartmere,26,7.19,1.42
3202,225276.93,164993.38,77800,Cafe,Ribblebridge,24,4.28,2.44
3203,288848.32,219577.97,64400,Cafe,Maidendlestree,38,8.98,4.96
3204,175455.51,122525.95,73900,Cafe,Brackenfield,22,3.67,3.69
3205,226429.16,174493.31,66600,Cafe,Redderbassmith,28,1.5,5.31
3206,224378.98,164508.56,82000,Cafe,Ensbrook,16,7.22,4.44
3207,182197.05,100979.63,84500,Cafe,Camsmoor,49,7.12,4.41
3208,209247.13,153580.0,71900,Cafe,Whitling,39,7.73,4.52
3209,212686.39,182863.67,54200,Cafe,Rotnell,30,2.61,2.02
3210,245726.15,181315.34,60800,Cafe,Ashford,31,4.97,2.09
3211,214430.76,176046.09,69000,Cafe,Watchworth,33,2.82,3.88
3212,198106.42,160634.38,60600,Cafe,Camberbeck,21,1.46,3.71
3213,303720.57,199104.91,77300,Cafe,Stafborne,37,3.4,6.34
3214,230904.67,143633.61,53100,Cafe,Watchstoke,27,6.01,1.72
3215,138677.12,84385.56,56300,Cafe,Burbridge,16,5.97,3.47
3216,142678.41,102221.02,59800,Cafe,Redrelow,20,2.05,3.54
3217,278391.14,181044.59,76700,Cafe,Win on Side,45,9.75,2.12
3218,166741.52,119099.75,82700,Cafe,Chedderbeck,42,7.54,2.54
3219,158760.14,110629.52,56800,Cafe,Ellingcompport,42,8.11,1.3
3220,232584.18,132002.83,87600,Cafe,Kettenwood,29,4.46,3.88
3221,195493.86,139020.2,63700,Cafe,Eggerborough,6,5.91,3.54
3222,163405.84,115982.86,67200,Cafe,Cambingport,36,7.24,1.16
3223,150838.81,108981.55,62200,Cafe,Reddingfield,23,3.45,6.3
3224,161360.61,121885.64,61200,Cafe,Ashenford,20,4.89,4.26
3225,199130.93,134796.63,68300,Cafe,Kettenborne,32,8.41,5.84
3226,132389.38,102076.19,80300,Cafe,Alddleseybeck,22,4.67,6.34
3227,325973.83,215660.22,81700,Cafe,Sishot,43,7.74,4.07
